Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 2 Attacking Wins,Team 1 Agents,Team 2 Agents
Ascent,Paper Rex x Spotlight Series,Xipto x Global Esports,2,13,0,10,"Sova,Killjoy,Omen,Jett,Clove","Cypher,Sova,Jett,Astra,Deadlock"
Ascent,Paper Rex,Xipto x Global Esports,2,13,0,10,"Sova,Killjoy,Omen,Jett,Clove","Cypher,Sova,Jett,Astra,Deadlock"
Split,Paper Rex x Spotlight Series,Xipto x Global Esports,11,13,9,10,"Breach,Raze,Omen,Jett,Skye","Raze,Cypher,Astra,Fade,Deadlock"
Split,Paper Rex,Xipto x Global Esports,11,13,9,10,"Breach,Raze,Omen,Jett,Skye","Raze,Cypher,Astra,Fade,Deadlock"
Haven,FURIA,MIBR,13,8,4,3,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Abyss,FURIA,MIBR,15,17,10,11,"Cypher,Sova,Jett,Astra,KAY/O","Cypher,Sova,Jett,Astra,KAY/O"
Split,Just Some Chill Girls,Surrenderers,14,12,5,4,"Breach,Raze,Cypher,Omen,Skye","Raze,Viper,Jett,Skye,Astra"
Bind,FURIA,MIBR,13,9,7,6,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Cypher,Brimstone,Skye,Deadlock"
Sunset,Just Some Chill Girls,Surrenderers,11,13,5,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Raze,Cypher,Omen,Jett"
Bind,KRÜ Esports,2Game Esports,13,8,9,8,"Raze,Cypher,Viper,Brimstone,Skye","Raze,Viper,Brimstone,Fade,Gekko"
Bind,Just Some Chill Girls,Surrenderers,9,13,2,5,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Brimstone,Skye,Gekko"
Abyss,KRÜ Esports,2Game Esports,13,5,8,1,"Cypher,Sova,Jett,Astra,KAY/O","Sova,Omen,Jett,Astra,Vyse"
Haven,Just Some Chill Girls,Surrenderers,13,7,4,3,"Breach,Cypher,Sova,Omen,Neon","Breach,Sova,Killjoy,Jett,Astra"
Ascent,Just Some Chill Girls,Surrenderers,13,6,5,4,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,Deadlock"
Haven,ZETA DIVISION,DetonatioN FocusMe,13,4,10,2,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Neon"
Abyss,FNATIC,DetonatioN FocusMe,13,10,7,6,"Sova,Omen,Yoru,Astra,Iso","Cypher,Sova,Omen,Jett,KAY/O"
Ascent,NRG Esports,Gen.G Esports,13,4,3,2,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,NRG Esports,Gen.G Esports,13,11,8,7,"Breach,Cypher,Sova,Omen,Neon","Sova,Killjoy,Viper,Omen,Neon"
Abyss,FNATIC,Leviatán,12,14,4,5,"Sova,Omen,Yoru,Astra,Iso","Sova,Jett,Astra,KAY/O,Clove"
Abyss,NRG Esports,Gen.G Esports,13,4,9,1,"Sova,Omen,Yoru,Harbor,Vyse","Sova,Omen,Jett,Yoru,Astra"
Abyss,2Game Esports,THE 7,13,11,9,8,"Sova,Omen,Jett,Astra,Vyse","Cypher,Sova,Jett,Astra,KAY/O"
Haven,2Game Esports,THE 7,13,6,8,2,"Sova,Killjoy,Omen,Jett,Astra","Sova,Killjoy,Omen,Jett,Iso"
Haven,LOUD,MIBR,6,13,3,9,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Bind,LOUD,MIBR,9,13,5,8,"Raze,Brimstone,Skye,KAY/O,Deadlock","Raze,Cypher,Brimstone,Skye,Deadlock"
Bind,FOKUS Sakura,Surrenderers,4,13,1,9,"Raze,Viper,Brimstone,Skye,Yoru","Raze,Viper,Brimstone,Skye,Gekko"
Abyss,FOKUS Sakura,Surrenderers,9,13,7,10,"Breach,Cypher,Omen,Jett,Neon","Cypher,Sova,Jett,Astra,Iso"
Ascent,FOKUS Sakura,Surrenderers,7,13,2,7,"Sova,Killjoy,Omen,Jett,Iso","Cypher,Sova,Omen,Jett,Deadlock"
Bind,DRX,Gen.G Esports,9,13,8,9,"Cypher,Brimstone,Skye,Neon,Deadlock","Raze,Viper,Brimstone,Fade,Gekko"
Pearl,FNATIC,ZETA DIVISION,13,2,3,2,"Sova,Killjoy,Yoru,Astra,Iso","Sova,Killjoy,Jett,Astra,KAY/O"
Pearl,DRX,Gen.G Esports,3,13,1,10,"Cypher,Sova,Astra,Neon,Vyse","Sova,Killjoy,Jett,Astra,KAY/O"
Split,Leviatán,ZETA DIVISION,7,13,5,6,"Breach,Raze,Viper,Skye,Astra","Breach,Raze,Cypher,Omen,Fade"
Ascent,Made in Thailand,NRG Esports,5,13,2,3,"Cypher,Sova,Omen,Jett,Iso","Cypher,Sova,Omen,Jett,KAY/O"
Bind,Leviatán,DetonatioN FocusMe,8,13,4,8,"Raze,Viper,Skye,Astra,Vyse","Raze,Brimstone,Yoru,Fade,Clove"
Pearl,Made in Thailand,NRG Esports,10,13,3,5,"Cypher,Jett,Astra,Gekko,Vyse","Killjoy,Jett,Astra,KAY/O,Fade"
Haven,Made in Thailand,NRG Esports,13,10,7,6,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Sunset,MIBR,THE 7,13,7,5,4,"Breach,Raze,Cypher,Omen,Gekko","Breach,Cypher,Sova,Phoenix,Omen"
Sunset,Chivas Esports,Antares Esports,14,16,9,10,"Breach,Sova,Neon,Iso,Clove","Raze,Cypher,Sova,Omen,KAY/O"
Haven,Chivas Esports,Antares Esports,7,13,4,9,"Cypher,Sova,Jett,Yoru,Clove","Cypher,Sova,Omen,Yoru,Iso"
Abyss,MIBR,THE 7,13,4,9,1,"Cypher,Sova,Jett,Astra,KAY/O","Cypher,Sova,Jett,Astra,KAY/O"
Bind,Chivas Esports,Antares Esports,17,15,12,11,"Raze,Reyna,Gekko,Deadlock,Clove","Raze,Brimstone,Skye,Gekko,Deadlock"
Ascent,LOUD,2Game Esports,4,13,3,4,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Pearl,Chivas Esports,Antares Esports,15,17,6,7,"Breach,Sova,Astra,Neon,Iso","Killjoy,Jett,Astra,KAY/O,Fade"
Haven,LOUD,2Game Esports,13,7,5,4,"Breach,Cypher,Sova,Omen,Jett","Cypher,Sova,Omen,Yoru,Iso"
