Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 1 Attacking Losses,Team 2 Attacking Wins,Team 2 Attacking Losses,Team 1 Agents,Team 2 Agents
Sunset,E-WOLVES,Siko Esports,7,13,3,9,4,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Neon,Iso,Clove"
Sunset,Orkadia,Formulation Gaming,4,13,4,8,5,0,"Breach,Raze,Cypher,Omen,Gekko","Cypher,Sova,Omen,KAY/O,Neon"
Ascent,SNOOZE Esports,ApesOnTour,13,15,8,6,9,5,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,CTRL x YARI Esports,Munich Esports,13,8,5,4,4,8,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,NEANLATIYONBOLM,Project SOS,13,2,10,2,0,3,"Raze,Viper,Brimstone,Yoru,Deadlock","Raze,Viper,Brimstone,Fade,Gekko"
Sunset,Kingslayers,Team Nice Shot,13,8,7,5,3,6,"Breach,Raze,Cypher,Sova,Omen","Cypher,Sova,Omen,KAY/O,Neon"
Haven,Sakura Breeze Academy,Hidden Horizon DACH,0,13,0,1,12,0,"Breach,Cypher,Omen,Jett,Fade","Sova,Killjoy,Omen,Yoru,Iso"
Abyss,Adimpleo Esports,Requiem,1,13,1,11,2,0,"Reyna,Jett,Chamber,Harbor,Gekko","Cypher,Sova,Omen,Jett,Harbor"
Bind,Bitfix Gaming,Coalesce,13,10,6,5,5,7,"Raze,Cypher,Brimstone,Skye,Deadlock","Raze,Viper,Brimstone,Fade,Gekko"
Ascent,Formulation Gaming GC,Colony Esports,3,13,2,10,3,1,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Sunset,Universae,trashcan,6,13,3,4,9,3,"Breach,Raze,Cypher,Omen,Gekko","Cypher,Sova,Omen,KAY/O,Neon"
Lotus,UNIWAY,NXS OGS,13,0,12,0,0,1,"Breach,Raze,Cypher,Omen,Fade","Breach,Raze,Killjoy,Omen,Gekko"
Haven,Adimpleo Esports,Requiem,0,13,0,12,1,0,"Breach,Cypher,Sova,Omen,Jett","Cypher,Sova,Omen,Yoru,Iso"
Icebox,Team Vortex,Jabba Enjoyers,3,13,2,2,11,1,"Killjoy,Yoru,Astra,Fade,Harbor","Sova,Killjoy,Viper,Jett,Deadlock"
Sunset,Atake Esports,Sentient Esports (Inactive),13,15,5,9,6,8,"Breach,Cypher,Sova,Omen,Neon","Raze,Cypher,Sova,Omen,Gekko"
Bind,Sakura Breeze Academy,Hidden Horizon DACH,1,13,1,11,2,0,"Raze,Cypher,Omen,Fade,Gekko","Raze,Cypher,Brimstone,Skye,Yoru"
Lotus,Sakura Breeze,Fellas in Paris,13,5,2,4,1,11,"Raze,Cypher,Omen,Fade,Deadlock","Breach,Raze,Cypher,Omen,Fade"
Ascent,REY ACADEMY,HUSK.GG Main,13,10,7,5,5,6,"Sova,Killjoy,Omen,Jett,KAY/O","Breach,Cypher,Sova,Omen,Jett"
Lotus,CTRL x YARI Esports,Munich Esports,13,5,5,1,4,8,"Breach,Cypher,Omen,Neon,Fade","Raze,Killjoy,Viper,Omen,Fade"
Lotus,Grow uP eSports,Purge eSports,13,5,3,3,2,10,"Raze,Viper,Omen,Chamber,Fade","Breach,Raze,Killjoy,Viper,Omen"
Bind,PUX Esports,Team Colt,7,13,5,7,6,2,"Raze,Cypher,Phoenix,Fade,Harbor","Raze,Viper,Omen,Skye,Iso"
Lotus,Siko Esports,Lootcifer,2,13,0,3,10,2,"Raze,Killjoy,Viper,Omen,Fade","Cypher,Viper,Omen,Neon,Fade"
Haven,OnlyFins,InTenZive,13,11,5,7,4,8,"Breach,Sova,Killjoy,Jett,Clove","Cypher,Sova,Omen,Yoru,Iso"
Ascent,Gladius,Team Nice Shot,13,8,5,7,1,8,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,Universae,trashcan,6,13,5,2,11,1,"Breach,Sova,Killjoy,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Icebox,SNOOZE Esports,ApesOnTour,13,9,8,4,5,5,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Reyna,Harbor"
Lotus,Kingslayers,REH Gaming,7,13,3,9,4,4,"Breach,Raze,Cypher,Omen,Gekko","Breach,Omen,Chamber,Neon,Fade"
Sunset,RYL | Royal Legion,Da Gangalang,13,8,6,3,5,7,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Omen,Neon,Iso"
Lotus,Ailurus eSports,Orkadia,7,13,0,8,5,7,"Raze,Cypher,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Sunset,Hidden Horizon EAST,STAKERS,13,11,4,8,3,9,"Breach,Cypher,Sova,Omen,Neon","Raze,Cypher,Sova,Omen,KAY/O"
Icebox,Bitfix Gaming,Coalesce,11,13,5,7,6,6,"Sova,Killjoy,Viper,Sage,Jett","Sova,Killjoy,Viper,Reyna,Jett"
Haven,Derve Esports,SnuTek eSports,12,14,6,7,7,6,"Breach,Sova,Killjoy,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Bind,InTenZive,Hidden Horizon DACH,13,3,3,1,2,10,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Skye,Fade"
Abyss,Atake Esports,Sentient Esports (Inactive),13,10,6,5,5,7,"Sova,Killjoy,Viper,Yoru,Astra","Breach,Sova,Jett,Astra,Harbor"
Haven,Kingslayers,REH Gaming,13,5,3,3,2,10,"Breach,Sova,Killjoy,Astra,Neon","Cypher,Sova,Phoenix,Omen,Jett"
Sunset,Siko Esports,Lootcifer,2,13,2,10,3,0,"Breach,Raze,Cypher,Sova,Omen","Raze,Cypher,Viper,Omen,Skye"
Lotus,Glacial Guardians,Lost Puppies,7,13,3,5,8,4,"Breach,Omen,Neon,Fade,Clove","Raze,Killjoy,Viper,Omen,Fade"
Bind,OOT Esports,REY eSports,12,14,5,8,6,7,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Skye,Gekko"
Haven,UNIWAY,Adimpleo Esports,13,8,6,3,5,7,"Breach,Sova,Killjoy,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Sunset,PUX Esports,Team Colt,13,5,7,5,0,6,"Raze,Cypher,Fade,Harbor,Iso","Breach,Cypher,Sova,Omen,Neon"
Lotus,5STARS,Apinaorkesteri,7,13,4,8,5,3,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Sunset,NoTag,REY ACADEMY,13,7,7,1,6,6,"Raze,Cypher,Gekko,Iso,Clove","Raze,Cypher,Sova,Omen,KAY/O"
Haven,Hidden Horizon EAST,STAKERS,13,2,10,2,0,3,"Breach,Sova,Killjoy,Omen,Neon","Breach,Sova,Killjoy,Omen,Neon"
Bind,Hidden Horizon,Fellas in Paris,13,9,5,5,4,8,"Raze,Cypher,Viper,Brimstone,Skye","Raze,Viper,Brimstone,Skye,Gekko"
Bind,Project SOS,Colony Esports,17,15,10,6,9,7,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Skye,Gekko"
Bind,Team Vortex,Grow uP eSports,13,6,5,2,4,8,"Raze,Viper,Brimstone,Fade,Deadlock","Raze,Brimstone,Fade,Gekko,Deadlock"
Lotus,trashcan,Munich Esports,13,0,12,0,0,1,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Abyss,Akatsuki,E-WOLVES,13,5,9,3,2,4,"Cypher,Sova,Omen,Jett,Gekko","Breach,Sova,Viper,Jett,Astra"
Ascent,CTRL x YARI Esports,Universae,13,3,4,0,3,9,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,Deadlock"
Ascent,Asgard Esports,ApesOnTour,0,13,0,1,12,0,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,Formulation Gaming GC,NEANLATIYONBOLM,4,13,2,3,10,2,"Raze,Viper,Skye,Gekko,Clove","Raze,Viper,Brimstone,Yoru,Deadlock"
Haven,RYL | Royal Legion,Da Gangalang,13,10,7,4,6,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Sova,Killjoy,Omen,Jett"
Sunset,Gladius,Team Nice Shot,15,13,4,10,3,11,"Cypher,Sova,Omen,KAY/O,Neon","Cypher,Sova,Omen,KAY/O,Neon"
Abyss,Purge eSports,Jabba Enjoyers,1,13,0,2,11,1,"Breach,Cypher,Sova,Jett,Astra","Sova,Killjoy,Viper,Yoru,Astra"
Ascent,SNOOZE Esports,Next In Line,10,13,7,4,9,3,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,Twisted Saints Esports,Banggai Cardinal,13,9,7,3,6,6,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Lotus,Bitfix Gaming,Coalesce,16,14,9,6,8,7,"Breach,Raze,Cypher,Omen,Deadlock","Breach,Raze,Killjoy,Omen,Gekko"
Icebox,Derve Esports,SnuTek eSports,11,13,4,8,5,7,"Sova,Killjoy,Viper,Jett,Gekko","Breach,Sova,Killjoy,Viper,Jett"
Haven,Asgard Esports,ApesOnTour,3,13,1,11,2,2,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Lotus,UNIWAY,Adimpleo Esports,13,1,11,1,0,2,"Breach,Raze,Cypher,Omen,Fade","Breach,Raze,Viper,Omen,Chamber"
Haven,PUX Esports,Team Colt,6,13,0,7,6,6,"Breach,Raze,Cypher,Harbor,Iso","Breach,Sova,Killjoy,Omen,Jett"
Haven,Project SOS,Colony Esports,13,6,6,1,5,7,"Sova,Killjoy,Viper,Omen,Yoru","Breach,Cypher,Sova,Omen,Neon"
Haven,Siko Esports,Lootcifer,14,12,9,4,8,5,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Killjoy,Omen,Neon"
Lotus,OOT Esports,REY eSports,8,13,2,10,3,6,"Breach,Raze,Cypher,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Abyss,InTenZive,Hidden Horizon DACH,13,10,6,6,4,7,"Cypher,Sova,Jett,Astra,Gekko","Cypher,Sova,Omen,Jett,KAY/O"
Abyss,Kingslayers,REH Gaming,11,13,7,5,8,4,"Cypher,Sova,Jett,Yoru,Astra","Cypher,Sova,Jett,Yoru,Astra"
Ascent,Formulation Gaming,DSQ Esports,13,4,8,4,0,5,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,Deadlock"
Sunset,Glacial Guardians,Lost Puppies,11,13,3,9,4,8,"Cypher,Omen,KAY/O,Neon,Gekko","Breach,Cypher,Sova,Omen,Neon"
Sunset,SNOOZE Esports,Next In Line,4,13,3,9,4,1,"Breach,Raze,Cypher,Sova,Omen","Breach,Raze,Cypher,Omen,Gekko"
Haven,Gladius,Team Nice Shot,2,13,0,3,10,2,"Killjoy,Viper,Omen,Jett,Skye","Sova,Killjoy,Viper,Astra,Neon"
Bind,Purge eSports,Jabba Enjoyers,2,13,2,1,12,0,"Raze,Viper,Fade,Gekko,Clove","Raze,Viper,Brimstone,Fade,Gekko"
Bind,Ailurus eSports,Orkadia,8,13,7,5,8,1,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Haven,Akatsuki,E-WOLVES,13,5,4,2,3,9,"Breach,Sova,Killjoy,Omen,Jett","Killjoy,Viper,Omen,Jett,Skye"
Lotus,Atake Esports,Sentient Esports (Inactive),10,13,5,6,7,5,"Raze,Killjoy,Viper,Omen,Fade","Breach,Raze,Cypher,Omen,Gekko"
Haven,CTRL x YARI Esports,Universae,13,6,5,2,4,8,"Breach,Sova,Killjoy,Omen,Neon","Breach,Sova,Killjoy,Omen,Jett"
Sunset,5STARS,Apinaorkesteri,7,13,7,5,8,0,"Breach,Raze,Cypher,Sova,Omen","Cypher,Sova,Omen,KAY/O,Neon"
Abyss,trashcan,Munich Esports,13,5,10,2,3,3,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Jett,Astra,Gekko"
Lotus,Hidden Horizon EAST,STAKERS,11,13,9,3,10,2,"Breach,Cypher,Sova,Omen,Neon","Breach,Killjoy,Omen,Neon,Fade"
Ascent,NoTag,REY ACADEMY,13,10,7,4,6,6,"Killjoy,Reyna,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,Formulation Gaming GC,NEANLATIYONBOLM,1,13,1,11,2,0,"Sova,Killjoy,Viper,Sage,Jett","Sova,Killjoy,Viper,Jett,Neon"
Sunset,Team Vortex,Grow uP eSports,13,6,9,3,3,4,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Omen,Fade"
Haven,Hidden Horizon,Fellas in Paris,13,10,7,5,5,6,"Breach,Sova,Killjoy,Omen,Neon","Cypher,Sova,Omen,Yoru,Iso"
Abyss,RYL | Royal Legion,Da Gangalang,5,13,2,4,9,3,"Sova,Omen,Jett,Astra,KAY/O","Breach,Reyna,Omen,Neon,Deadlock"
Haven,Twisted Saints Esports,Banggai Cardinal,13,2,10,2,0,3,"Killjoy,Viper,Omen,Jett,Skye","Killjoy,Viper,Omen,Jett,Skye"
Sunset,Sakura Breeze Academy,OnlyFins,0,13,0,12,1,0,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Sova,Omen"
Icebox,Haven Liberty,ESR Selection,13,9,5,5,4,8,"Sova,Killjoy,Reyna,Jett,Clove","Sova,Killjoy,Viper,Jett,KAY/O"
Sunset,Haven Liberty,ESR Selection,13,6,3,4,2,10,"Raze,Cypher,Sova,Deadlock,Clove","Breach,Raze,Cypher,Sova,Omen"
Ascent,Haven Liberty,ESR Selection,5,13,4,8,5,1,"Sova,Killjoy,Reyna,Omen,Jett","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,Definite,ESR Selection,12,14,5,8,6,7,"Breach,Sova,Killjoy,Omen,Neon","Breach,Cypher,Sova,Astra,Neon"
Sunset,Definite,ESR Selection,6,13,2,5,8,4,"Breach,Raze,Cypher,Sova,Omen","Breach,Raze,Cypher,Sova,Omen"
Lotus,Definite,ESR Selection,13,11,9,3,8,4,"Killjoy,Viper,Omen,Neon,Fade","Raze,Killjoy,Viper,Omen,Fade"
Ascent,Haven Liberty,OEGHS A,13,2,11,1,1,2,"Raze,Sova,Killjoy,Omen,Iso","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,Azzy White,Infiriumz Gaming GC,9,13,5,5,8,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Sova,Killjoy,Omen,Neon"
Haven,Haven Liberty,OEGHS A,13,2,3,0,2,10,"Raze,Sova,Killjoy,Iso,Clove","Breach,Cypher,Sova,Omen,Jett"
Lotus,New Combat Line GC,No Sweat Blossom,13,10,5,7,3,8,"Raze,Killjoy,Viper,Omen,Fade","Breach,Raze,Killjoy,Omen,Gekko"
Ascent,Azzy White,Infiriumz Gaming GC,9,13,3,7,6,6,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,New Combat Line GC,No Sweat Blossom,13,7,7,1,6,6,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Yoru,Deadlock"
Bind,Azzy White,Infiriumz Gaming GC,13,9,7,5,4,6,"Raze,Viper,Brimstone,Skye,Deadlock","Raze,Viper,Brimstone,Yoru,Gekko"
Abyss,XSOUL GC,Deagle Ravagers,15,13,8,6,7,7,"Breach,Cypher,Sova,Astra,Neon","Cypher,Sova,Omen,Jett,KAY/O"
Bind,XSOUL GC,Deagle Ravagers,9,13,5,5,8,4,"Breach,Raze,Cypher,Brimstone,Yoru","Raze,Viper,Brimstone,Skye,Gekko"
Ascent,Dasein Club GC,Return of the Ashes,13,4,8,4,0,5,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Haven,XSOUL GC,Deagle Ravagers,13,11,6,6,5,7,"Breach,Cypher,Sova,Omen,Neon","Breach,Sova,Killjoy,Omen,Jett"
Haven,Dasein Club GC,Return of the Ashes,13,3,10,2,1,3,"Breach,Sova,Killjoy,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Ascent,No Sweat Blossom,Infiriumz Gaming GC,13,11,9,3,8,4,"Cypher,Sova,Omen,Yoru,Deadlock","Sova,Killjoy,Omen,Jett,KAY/O"
Abyss,New Combat Line GC,Azzy White,13,1,11,1,0,2,"Breach,Cypher,Sova,Omen,Jett","Cypher,Sova,Omen,Jett,KAY/O"
Ascent,New Combat Line GC,Azzy White,13,5,4,2,3,9,"Raze,Sova,Killjoy,Omen,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Sunset,No Sweat Blossom,Infiriumz Gaming GC,13,11,8,4,7,5,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Omen,Gekko"
Ascent,Dasein Club GC,XSOUL GC,3,13,2,2,11,1,"Sova,Killjoy,Omen,Jett,KAY/O","Breach,Sova,Killjoy,Omen,Jett"
Haven,Deagle Ravagers,Return of the Ashes,13,9,7,5,4,6,"Breach,Sova,Killjoy,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Ascent,Deagle Ravagers,Return of the Ashes,13,2,3,0,2,10,"Sova,Killjoy,Omen,Jett,KAY/O","Breach,Raze,Cypher,Sova,Omen"
Abyss,Dasein Club GC,XSOUL GC,5,13,3,9,4,2,"Cypher,Sova,Jett,Astra,Gekko","Breach,Cypher,Sova,Astra,Neon"
Sunset,Bon Bon Bum Contra GC,Akave Esports Black,6,13,0,7,6,6,"Breach,Sova,Sage,Omen,Gekko","Breach,Raze,Cypher,Omen,Gekko"
Haven,Bon Bon Bum Contra GC,Akave Esports Black,10,13,4,7,6,6,"Breach,Sova,Killjoy,Omen,Chamber","Breach,Cypher,Sova,Omen,Jett"
Haven,Leviatán GC,KRÜ BLAZE,15,13,9,5,8,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Sova,Killjoy,Omen,Jett"
Icebox,Leviatán GC,KRÜ BLAZE,1,13,0,2,11,1,"Sova,Killjoy,Viper,Jett,KAY/O","Sova,Killjoy,Harbor,Iso,Clove"
Icebox,Leviatán GC,KRÜ BLAZE,1,13,0,2,11,1,"Sova,Killjoy,Viper,Jett,KAY/O","Sova,Killjoy,Harbor,Iso,Clove"
Ascent,K7 Esports GC,MYVRA,10,13,7,4,9,3,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Jett,KAY/O,Clove"
Abyss,K7 Esports GC,MYVRA,4,13,1,4,9,3,"Breach,Cypher,Sova,Omen,Jett","Breach,Raze,Cypher,Sova,Astra"
Sunset,Zen eSports GC,9z Team GC,10,13,4,8,5,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Omen,Neon,Gekko"
Abyss,Zen eSports GC,9z Team GC,5,13,3,3,10,2,"Breach,Cypher,Sova,Omen,Jett","Cypher,Sova,Omen,Jett,Harbor"
Ascent,KS Esports GC,FUSION X,5,13,5,7,6,0,"Cypher,Sova,Omen,Yoru,Deadlock","Raze,Sova,KAY/O,Iso,Clove"
Icebox,KS Esports GC,FUSION X,13,11,7,5,6,6,"Sova,Killjoy,Viper,Jett,Gekko","Killjoy,Jett,Astra,Gekko,Iso"
Abyss,KS Esports GC,FUSION X,5,13,4,8,5,1,"Sova,Omen,Yoru,Astra,Deadlock","Breach,Cypher,Jett,Astra,Gekko"
Haven,University War GC,FiRePOWER GC,11,13,7,5,8,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Sova,Killjoy,Omen,Neon"
Abyss,University War GC,FiRePOWER GC,7,13,1,7,6,6,"Breach,Cypher,Sova,Omen,Jett","Cypher,Sova,Omen,Jett,KAY/O"
Ascent,University War GC,FiRePOWER GC,13,10,5,7,3,8,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,Blinn Esports,SaD Esports,5,13,4,8,5,1,"Breach,Cypher,Omen,Neon,Gekko","Breach,Raze,Cypher,Sova,Omen"
Haven,Blinn Esports,SaD Esports,11,13,5,7,6,6,"Breach,Cypher,Sova,Omen,Neon","Sova,Jett,Astra,Deadlock,Iso"
Bind,kellogs cereal,Made in O'Block,13,7,7,5,2,6,"Raze,Cypher,Viper,Skye,Clove","Raze,Skye,Gekko,Deadlock,Clove"
Abyss,Freaky Furries,SaD Esports,3,13,0,4,9,3,"Cypher,Sova,Jett,Yoru,Astra","Cypher,Sova,Omen,Yoru,Harbor"
Ascent,Blinn Esports,ENVEE Esports,13,4,4,1,3,9,"Cypher,Sova,Omen,Yoru,Deadlock","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,kellogs cereal,Made in O'Block,13,9,6,6,3,7,"Breach,Raze,Cypher,Gekko,Clove","Breach,Raze,Cypher,Omen,Fade"
Bind,Freaky Furries,SaD Esports,13,8,7,5,3,6,"Raze,Viper,Brimstone,Skye,Deadlock","Raze,Cypher,Viper,Brimstone,Fade"
Sunset,Prime (NA),FAWZ Purple,13,3,11,1,2,2,"Breach,Raze,Cypher,Sova,Clove","Breach,Cypher,Sova,Omen,Neon"
Haven,Freaky Furries,SaD Esports,8,13,3,9,4,5,"Breach,Cypher,Sova,Omen,Jett","Sova,Jett,Astra,Deadlock,Iso"
Abyss,Blinn Esports,ENVEE Esports,13,11,6,6,5,7,"Cypher,Sova,Omen,Yoru,Harbor","Cypher,Viper,Omen,Yoru,Fade"
Haven,kellogs cereal,Made in O'Block,9,13,5,5,8,4,"Breach,Sova,Killjoy,Omen,Jett","Breach,Sova,Killjoy,Omen,Neon"
Bind,Prime (NA),FAWZ Purple,13,7,7,5,2,6,"Raze,Cypher,Sova,Brimstone,Clove","Raze,Viper,Brimstone,Fade,Gekko"
Abyss,EDward Gaming,Team Heretics,13,9,8,4,5,5,"Sova,Omen,Jett,Astra,KAY/O","Cypher,Sova,Jett,Astra,Gekko"
Bind,EDward Gaming,Team Heretics,11,13,6,6,7,5,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Lotus,EDward Gaming,Team Heretics,13,9,7,3,6,6,"Breach,Omen,Neon,Fade,Clove","Raze,Killjoy,Viper,Omen,Fade"
Sunset,EDward Gaming,Team Heretics,13,4,11,1,3,2,"Cypher,Sova,Omen,KAY/O,Neon","Raze,Cypher,Sova,Omen,KAY/O"
Haven,EDward Gaming,Team Heretics,6,13,3,9,4,3,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Sunset,FDR,Eternal Focus Crimson,6,13,1,6,7,5,"Breach,Raze,Cypher,Omen,Gekko","Breach,Cypher,Omen,Neon,Fade"
Abyss,FDR,Eternal Focus Crimson,13,6,5,2,4,8,"Cypher,Sova,Omen,Jett,Gekko","Cypher,Sova,Yoru,Astra,Gekko"
Sunset,West Virginia University,ENVEE Esports,5,13,2,4,9,3,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Bind,FDR,Eternal Focus Crimson,8,13,3,6,7,5,"Raze,Viper,Brimstone,Fade,Gekko","Omen,Yoru,Fade,Harbor,Deadlock"
Haven, Unjustified,kellogs cereal,9,13,7,5,8,2,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Abyss,West Virginia University,ENVEE Esports,4,13,4,8,5,0,"Cypher,Sova,Omen,Jett,Harbor","Cypher,Viper,Omen,Yoru,Fade"
Bind,Una Ludio,FDR,6,13,4,8,5,2,"Raze,Cypher,Brimstone,Skye,Fade","Raze,Viper,Brimstone,Fade,Gekko"
Ascent,Mythos Wraiths,Eternal Focus Crimson,4,13,3,9,4,1,"Cypher,Sova,Omen,Jett,Deadlock","Raze,Sova,Killjoy,Omen,Deadlock"
Bind,Freaky Furries,Koufs Fun Club,13,11,5,7,4,8,"Raze,Viper,Brimstone,Skye,Deadlock","Raze,Brimstone,Yoru,Fade,Deadlock"
Ascent,Prime (NA),Gondal Enjoyers,13,5,3,3,2,10,"Sova,Killjoy,Omen,Jett,Fade","Cypher,Sova,Omen,Jett,Iso"
Ascent,Mongolia Car,SaD Esports,8,13,5,7,6,3,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,Deadlock"
Ascent, Unjustified,kellogs cereal,13,15,4,10,5,9,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,Blinn Esports,1KRR and Racoone,13,3,10,2,1,3,"Cypher,Sova,Omen,Yoru,Deadlock","Cypher,Sova,Omen,Jett,Deadlock"
Sunset,Converse Purple,Eternal Focus Crimson,4,13,3,9,4,1,"Breach,Raze,Cypher,Sova,Omen","Breach,Cypher,Omen,Neon,Fade"
Sunset,SaD FROST,FDR,5,13,3,9,4,2,"Cypher,Omen,KAY/O,Neon,Gekko","Breach,Raze,Cypher,Omen,Gekko"
Ascent,West Virginia University,ENVEE Esports,17,15,10,6,9,7,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,UC CSU,Cumberland Phoenix,8,13,4,8,5,4,"Raze,Viper,Brimstone,Reyna,Skye","Breach,Neon,Fade,Iso,Clove"
Ascent,Low Budget,Una Ludio,8,13,2,7,6,6,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,FAWZ Purple,lost cause,13,6,7,0,6,6,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,Freaky Furries,Koufs Fun Club,13,9,9,3,6,4,"Breach,Cypher,Sova,Omen,Jett","Sova,Killjoy,Omen,Jett,Iso"
Sunset,Mongolia Car,SaD Esports,5,13,3,9,4,2,"Breach,Cypher,Sova,Omen,Neon","Breach,Raze,Cypher,Sova,Omen"
Icebox,Forsaken Shadows,Mythos Wraiths,11,13,4,8,5,7,"Sova,Killjoy,Viper,Jett,Yoru","Sova,Killjoy,Viper,Jett,Harbor"
Haven,Prime (NA),Gondal Enjoyers,14,12,8,5,7,6,"Sova,Killjoy,Viper,Omen,Jett","Cypher,Sova,Yoru,Iso,Clove"
Haven,Blinn Esports,1KRR and Racoone,13,9,4,6,3,9,"Breach,Sova,Omen,Chamber,Neon","Breach,Cypher,Omen,Jett,Deadlock"
Ascent,Made in O'Block,Ivy League Dropouts,13,10,3,9,1,10,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Yoru,Deadlock"
Abyss,Vovin, Unjustified,8,13,2,7,6,6,"Cypher,Sova,Jett,Yoru,Astra","Sova,Viper,Jett,Yoru,Astra"
Abyss,FAWZ Purple,lost cause,13,5,7,5,0,6,"Cypher,Sova,Jett,Astra,Gekko","Sova,Jett,Yoru,Astra,Deadlock"
Haven,Big Baller Brand,SaD FROST,7,13,3,9,4,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Ascent,UC CSU,Cumberland Phoenix,5,13,1,5,8,4,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,Converse Purple,Team Image,13,10,7,4,6,6,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Killjoy,Omen,Neon"
Haven,Mongolia Car,SaD Esports,13,6,4,3,3,9,"Breach,Cypher,Sova,Omen,Neon","Sova,Jett,Astra,Deadlock,Iso"
