Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 2 Attacking Wins,Team 1 Agents,Team 2 Agents
Sunset,Team Vitality,Gentle Mates,13,3,11,2,"Raze,Cypher,Viper,Omen,Skye","Breach,Raze,Cypher,Omen,Yoru"
Lotus,Team Vitality,Gentle Mates,15,13,8,7,"Raze,Killjoy,Viper,Omen,Skye","Breach,Raze,Killjoy,Phoenix,Omen"
Breeze,Team Vitality,Gentle Mates,4,13,2,10,"Cypher,Viper,Jett,Skye,Astra","Cypher,Sova,Viper,Phoenix,Yoru"
Bind,Paper Rex,Gen.G Esports,4,13,0,8,"Raze,Brimstone,Yoru,Fade,Gekko","Raze,Cypher,Viper,Brimstone,Skye"
Lotus,Paper Rex,Gen.G Esports,11,13,7,8,"Raze,Cypher,Reyna,Omen,Skye","Raze,Killjoy,Viper,Omen,Fade"
Split,Paper Rex,Gen.G Esports,13,4,8,0,"Raze,Viper,Omen,Jett,Yoru","Raze,Viper,Jett,Skye,Astra"
Ascent,Paper Rex,Gen.G Esports,5,13,5,6,"Raze,Viper,Omen,Fade,Gekko","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,G2 Esports,Evil Geniuses,11,13,5,6,"Sova,Killjoy,Viper,Brimstone,Jett","Killjoy,Viper,KAY/O,Gekko,Deadlock"
Sunset,G2 Esports,Evil Geniuses,13,15,8,9,"Raze,Cypher,Sova,Viper,Omen","Breach,Raze,Cypher,Omen,Fade"
Lotus,DRX,Gen.G Esports,8,13,5,9,"Raze,Cypher,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Bind,DRX,Gen.G Esports,12,14,7,8,"Cypher,Viper,Brimstone,Yoru,Gekko","Raze,Cypher,Viper,Brimstone,Skye"
Ascent,T1,Paper Rex,6,13,2,8,"Cypher,Viper,Omen,Jett,Fade","Raze,Viper,Omen,Fade,Gekko"
Split,T1,Paper Rex,14,16,8,9,"Raze,Viper,Jett,Skye,Astra","Raze,Viper,Omen,Jett,Yoru"
Ascent,LOUD,Leviatán,13,7,9,4,"Breach,Viper,Phoenix,Omen,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Split,LOUD,Leviatán,13,10,7,6,"Breach,Raze,Viper,Omen,Skye","Raze,Viper,Jett,Skye,Astra"
Bind,LOUD,Leviatán,11,13,8,9,"Breach,Viper,Phoenix,Brimstone,KAY/O","Raze,Viper,Skye,Harbor,Gekko"
Ascent,NRG Esports,Cloud9,14,12,6,5,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,NRG Esports,Cloud9,13,7,5,4,"Cypher,Viper,Omen,Jett,Skye","Raze,Viper,Omen,Skye,Yoru"
Ascent,Team Vitality,FNATIC,5,13,5,6,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,Team Vitality,FNATIC,12,14,8,9,"Raze,Killjoy,Viper,Omen,Skye","Raze,Killjoy,Viper,Omen,Fade"
Split,BBL Esports,KOI,10,13,4,6,"Breach,Raze,Viper,Omen,Skye","Breach,Raze,Viper,Omen,Fade"
Bind,BBL Esports,KOI,5,13,3,10,"Breach,Raze,Viper,Brimstone,Skye","Raze,Viper,Brimstone,Skye,Fade"
Breeze,Natus Vincere,Team Liquid,13,7,6,1,"Cypher,Sova,Viper,Omen,Yoru","Cypher,Sova,Viper,Yoru,KAY/O"
Split,Natus Vincere,Team Liquid,13,7,8,7,"Breach,Raze,Viper,Omen,Fade","Raze,Cypher,Viper,Omen,Skye"
Sunset,FUT Esports,GIANTX,13,7,7,2,"Raze,Cypher,Viper,Omen,Fade","Breach,Raze,Sage,Omen,Fade"
Icebox,FUT Esports,GIANTX,8,13,3,7,"Sova,Viper,Phoenix,Chamber,Fade","Raze,Sova,Killjoy,Viper,Omen"
Split,FUT Esports,GIANTX,13,6,5,4,"Raze,Viper,Omen,Skye,Chamber","Breach,Raze,Cypher,Omen,Skye"
Lotus,Team Heretics,Karmine Corp,13,4,5,4,"Killjoy,Viper,Omen,Neon,Gekko","Raze,Killjoy,Viper,Omen,Fade"
Split,Team Heretics,Karmine Corp,13,4,4,3,"Breach,Raze,Cypher,Viper,Omen","Raze,Omen,Yoru,Astra,Fade"
Ascent,Gen.G Esports,ZETA DIVISION,13,4,3,2,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,Gen.G Esports,ZETA DIVISION,13,6,8,2,"Killjoy,Viper,Jett,KAY/O,Gekko","Sova,Killjoy,Viper,Jett,Harbor"
Ascent,ZETA DIVISION,Team Secret,8,13,7,8,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,ZETA DIVISION,Team Secret,1,13,0,11,"Sova,Killjoy,Viper,Jett,Harbor","Sova,Killjoy,Viper,Sage,Jett"
Icebox,Team Secret,Gen.G Esports,13,15,5,6,"Sova,Killjoy,Viper,Sage,Jett","Killjoy,Viper,Jett,KAY/O,Gekko"
Lotus,Team Secret,Gen.G Esports,9,13,8,9,"Raze,Killjoy,Viper,Omen,Skye","Raze,Killjoy,Viper,Omen,Fade"
Breeze,Team Secret,Gen.G Esports,13,5,5,4,"Cypher,Sova,Viper,Jett,KAY/O","Cypher,Viper,Jett,Skye,Astra"
Lotus,Team Vitality,Gentle Mates,13,7,6,5,"Raze,Killjoy,Viper,Omen,Skye","Breach,Raze,Killjoy,Phoenix,Omen"
Sunset,Team Vitality,Gentle Mates,13,10,8,6,"Raze,Cypher,Viper,Omen,Skye","Breach,Raze,Cypher,Omen,Yoru"
Bind,Team Liquid,KOI,13,11,8,7,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Brimstone,Skye,Fade"
Icebox,Team Liquid,KOI,13,10,8,7,"Sova,Killjoy,Viper,Sage,Jett","Sova,Killjoy,Viper,Yoru,Harbor"
Breeze,Natus Vincere,BBL Esports,13,6,4,3,"Cypher,Sova,Viper,Omen,Yoru","Cypher,Sova,Viper,Jett,KAY/O"
Ascent,Natus Vincere,BBL Esports,13,6,7,6,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,ZETA DIVISION,Global Esports,13,3,9,0,"Raze,Killjoy,Viper,Omen,Fade","Raze,Cypher,Omen,Fade,Gekko"
Bind,Natus Vincere,BBL Esports,8,13,4,5,"Raze,Viper,Brimstone,KAY/O,Gekko","Breach,Raze,Viper,Brimstone,Skye"
Bind,ZETA DIVISION,Global Esports,13,8,5,4,"Raze,Cypher,Viper,Brimstone,Skye","Raze,Cypher,Viper,KAY/O,Gekko"
Ascent,TALON,Team Secret,7,13,7,8,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Breeze,TALON,Team Secret,8,13,4,5,"Sova,Viper,Yoru,Neon,Harbor","Cypher,Sova,Viper,Jett,KAY/O"
Icebox,Gen.G Esports,Rex Regum Qeon,13,11,8,7,"Killjoy,Viper,Jett,KAY/O,Gekko","Sova,Killjoy,Viper,Jett,Gekko"
Breeze,Gen.G Esports,Rex Regum Qeon,10,13,7,9,"Cypher,Viper,Jett,Skye,Astra","Cypher,Sova,Viper,Jett,Yoru"
Lotus,Gen.G Esports,Rex Regum Qeon,13,7,5,0,"Raze,Killjoy,Viper,Omen,Fade","Raze,Viper,Omen,Chamber,Fade"
Lotus,GIANTX,Karmine Corp,4,13,3,4,"Raze,Killjoy,Viper,Omen,Skye","Raze,Killjoy,Viper,Omen,Fade"
Sunset,GIANTX,Karmine Corp,13,10,7,5,"Breach,Raze,Sage,Omen,Fade","Raze,Cypher,Viper,Omen,Gekko"
Split,GIANTX,Karmine Corp,11,13,6,7,"Breach,Raze,Cypher,Omen,Skye","Raze,Omen,Yoru,Astra,Fade"
Bind,FUT Esports,Team Heretics,10,13,5,7,"Viper,Omen,KAY/O,Neon,Gekko","Sova,Viper,Yoru,Astra,KAY/O"
Lotus,FUT Esports,Team Heretics,11,13,7,8,"Breach,Killjoy,Yoru,Astra,Gekko","Killjoy,Viper,Omen,Neon,Gekko"
Ascent,DRX,TALON,13,8,7,6,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Split,DRX,TALON,13,10,8,6,"Breach,Raze,Cypher,Viper,Omen","Raze,Cypher,Sova,Skye,Astra"
Breeze,DetonatioN FocusMe,Team Secret,11,13,5,6,"Cypher,Sova,Viper,Yoru,Harbor","Cypher,Sova,Viper,Jett,KAY/O"
Lotus,DetonatioN FocusMe,Team Secret,7,13,4,9,"Raze,Killjoy,Viper,Omen,Skye","Raze,Killjoy,Viper,Omen,Skye"
Split,Sentinels,100 Thieves,13,8,7,3,"Raze,Cypher,Viper,Omen,Skye","Raze,Viper,Astra,Fade,Gekko"
Bind,Sentinels,100 Thieves,6,13,2,8,"Raze,Viper,Brimstone,Skye,Yoru","Raze,Viper,Brimstone,Fade,Gekko"
Lotus,Sentinels,100 Thieves,13,5,9,2,"Raze,Killjoy,Viper,Omen,Fade","Raze,Viper,Omen,Chamber,Fade"
Breeze,FURIA,MIBR,11,13,3,4,"Cypher,Sova,Viper,Jett,KAY/O","Cypher,Sova,Viper,Jett,KAY/O"
Split,FURIA,MIBR,9,13,7,8,"Raze,Viper,Jett,Skye,Astra","Raze,Viper,Jett,Skye,Astra"
Sunset,T1,ZETA DIVISION,13,7,5,4,"Raze,Cypher,Sova,Viper,Omen","Breach,Raze,Cypher,Omen,Fade"
Lotus,T1,ZETA DIVISION,13,4,4,3,"Raze,Viper,Omen,Chamber,Fade","Raze,Killjoy,Viper,Omen,Fade"
Ascent,T1,ZETA DIVISION,11,13,6,7,"Cypher,Viper,Omen,Jett,Fade","Sova,Killjoy,Omen,Jett,KAY/O"
Split,Bleed Esports,Global Esports,11,13,7,8,"Raze,Cypher,Viper,Omen,Skye","Breach,Raze,Cypher,Omen,Gekko"
Icebox,Bleed Esports,Global Esports,13,10,9,8,"Sova,Killjoy,Viper,Jett,Harbor","Sova,Killjoy,Viper,Jett,KAY/O"
Sunset,Bleed Esports,Global Esports,9,13,4,7,"Raze,Cypher,Sova,Viper,Omen","Raze,Viper,Omen,Fade,Gekko"
Sunset,Gen.G Esports,Paper Rex,7,13,2,3,"Raze,Cypher,Viper,Omen,Skye","Viper,Sage,Omen,KAY/O,Gekko"
Lotus,Gen.G Esports,Paper Rex,10,13,5,6,"Raze,Killjoy,Viper,Omen,Fade","Raze,Cypher,Omen,Jett,Skye"
Breeze,Gen.G Esports,Paper Rex,13,10,7,6,"Cypher,Viper,Jett,Skye,Astra","Sova,Viper,Omen,Yoru,Harbor"
Ascent,KRÜ Esports,G2 Esports,11,13,7,8,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Viper,Omen,Jett,KAY/O"
Sunset,KRÜ Esports,G2 Esports,9,13,6,7,"Viper,Omen,KAY/O,Chamber,Fade","Raze,Cypher,Sova,Viper,Omen"
Icebox,KRÜ Esports,G2 Esports,13,9,7,6,"Sova,Killjoy,Viper,Jett,KAY/O","Sova,Killjoy,Viper,Brimstone,Jett"
Breeze,DRX,DetonatioN FocusMe,13,8,5,4,"Cypher,Sova,Viper,Jett,Yoru","Cypher,Sova,Viper,Yoru,Harbor"
Lotus,DRX,DetonatioN FocusMe,13,8,6,5,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Skye"
Ascent,Team Secret,TALON,3,13,3,4,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Breeze,Team Secret,TALON,8,13,3,4,"Cypher,Sova,Viper,Jett,KAY/O","Sova,Viper,Yoru,Neon,Harbor"
Icebox,ZETA DIVISION,Global Esports,13,7,7,6,"Sova,Killjoy,Viper,Jett,Harbor","Sova,Killjoy,Viper,Jett,KAY/O"
Bind,ZETA DIVISION,Global Esports,13,10,6,5,"Raze,Cypher,Viper,Brimstone,Skye","Raze,Cypher,Viper,KAY/O,Gekko"
Icebox,Leviatán,100 Thieves,13,11,6,5,"Sova,Killjoy,Viper,Reyna,Harbor","Sova,Killjoy,Viper,Jett,Gekko"
Split,Leviatán,100 Thieves,3,13,3,4,"Breach,Raze,Cypher,Sova,Omen","Raze,Viper,Astra,Fade,Gekko"
Bind,Leviatán,100 Thieves,13,9,7,4,"Raze,Viper,Skye,Harbor,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Ascent,LOUD,Sentinels,13,9,5,2,"Breach,Viper,Phoenix,Omen,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Split,LOUD,Sentinels,13,11,4,3,"Breach,Raze,Viper,Omen,Skye","Raze,Cypher,Viper,Omen,Skye"
Sunset,Gen.G Esports,Rex Regum Qeon,13,8,5,4,"Raze,Cypher,Viper,Omen,Skye","Raze,Cypher,Omen,Fade,Harbor"
Split,Gen.G Esports,Rex Regum Qeon,11,13,2,3,"Raze,Viper,Jett,Skye,Astra","Raze,Cypher,Viper,Skye,Astra"
Icebox,Gen.G Esports,Rex Regum Qeon,13,11,6,5,"Killjoy,Viper,Jett,KAY/O,Gekko","Sova,Killjoy,Viper,Jett,Gekko"
Lotus,T1,Bleed Esports,13,6,9,3,"Raze,Viper,Omen,Chamber,Fade","Breach,Raze,Killjoy,Omen,Skye"
Breeze,T1,Bleed Esports,18,16,8,7,"Sova,Viper,Jett,Yoru,Harbor","Sova,Viper,Skye,Neon,Harbor"
Lotus,Cloud9,MIBR,13,10,5,3,"Raze,Killjoy,Omen,Fade,Gekko","Raze,Killjoy,Viper,Omen,Skye"
Split,Cloud9,MIBR,8,13,2,6,"Raze,Killjoy,Viper,Skye,Astra","Raze,Viper,Jett,Skye,Astra"
Bind,Cloud9,MIBR,13,11,8,7,"Raze,Viper,Brimstone,Skye,Yoru","Raze,Viper,Brimstone,Jett,Skye"
Ascent,NRG Esports,FURIA,13,8,6,2,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Breeze,NRG Esports,FURIA,13,10,5,4,"Cypher,Sova,Viper,Jett,KAY/O","Cypher,Sova,Viper,Jett,KAY/O"
