Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 2 Attacking Wins,Team 1 Agents,Team 2 Agents
Haven,SAW,Joblife,2,13,0,10,"Cypher,Sova,Omen,Yoru,Iso","Breach,Sova,Killjoy,Astra,Neon"
Lotus,Apeks,CGN Esports,9,13,3,6,"Raze,Cypher,Omen,KAY/O,Deadlock","Raze,Sova,Killjoy,Omen,Gekko"
Abyss,MOUZ,The Ultimates,2,13,0,10,"Cypher,Sova,Jett,Astra,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Sunset,MOUZ,The Ultimates,11,13,6,7,"Raze,Cypher,Omen,KAY/O,Gekko","Breach,Raze,Cypher,Omen,Gekko"
Ascent,Apeks,CGN Esports,14,12,8,7,"Cypher,Sova,Omen,Yoru,Deadlock","Sova,Killjoy,Phoenix,Jett,Astra"
Icebox,BBL PCIFIC,The Ultimates,13,6,8,2,"Sova,Killjoy,Viper,Jett,Gekko","Omen,Jett,KAY/O,Harbor,Gekko"
Sunset,DSYRE,CGN Esports,9,13,2,5,"Breach,Raze,Cypher,Omen,Gekko","Raze,Cypher,Sova,Phoenix,Omen"
Lotus,BBL PCIFIC,The Ultimates,13,1,11,0,"Breach,Cypher,Sova,Omen,Neon","Raze,Viper,Omen,Chamber,Gekko"
Ascent,DSYRE,CGN Esports,3,13,0,9,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Phoenix,Jett,Astra"
Haven,DSYRE,CGN Esports,13,11,7,6,"Cypher,Sova,Omen,Yoru,Iso","Sova,Phoenix,Omen,Jett,Deadlock"
Sunset,MOUZ,SAW,20,18,11,10,"Raze,Cypher,Omen,KAY/O,Gekko","Breach,Raze,Cypher,Omen,Gekko"
Abyss,Apeks,GoNext Esports,7,13,6,7,"Cypher,Sova,Omen,Yoru,Astra","Cypher,Sova,Jett,Astra,Gekko"
Icebox,MOUZ,SAW,11,13,5,6,"Sova,Killjoy,Viper,Sage,Jett","Sova,Killjoy,Viper,Jett,Gekko"
Haven,Apeks,GoNext Esports,5,13,4,5,"Breach,Sova,Killjoy,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Lotus,Apeks,GoNext Esports,13,11,6,5,"Raze,Cypher,Omen,KAY/O,Deadlock","Breach,Sova,Killjoy,Omen,Neon"
Abyss,MOUZ,SAW,18,16,10,9,"Cypher,Sova,Jett,Astra,KAY/O","Breach,Cypher,Sova,Jett,Astra"
Haven,KPI Gaming,CGN Esports,6,13,5,6,"Breach,Sova,Killjoy,Omen,Jett","Sova,Phoenix,Omen,Jett,Deadlock"
Ascent,KPI Gaming,CGN Esports,11,13,3,4,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Phoenix,Jett,Astra"
Lotus,KPI Gaming,CGN Esports,9,13,7,10,"Raze,Viper,Omen,Chamber,Fade","Raze,Sova,Killjoy,Omen,Gekko"
Lotus,Galakticos,CGN Esports,6,13,3,9,"Breach,Raze,Sova,Omen,Chamber","Raze,Sova,Killjoy,Omen,Gekko"
Bind,Galakticos,CGN Esports,13,6,8,2,"Raze,Viper,Brimstone,Fade,Gekko","Viper,Phoenix,Brimstone,Yoru,Deadlock"
Ascent,Galakticos,CGN Esports,7,13,2,7,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Phoenix,Jett,Astra"
Lotus,KPI Gaming,Team Valiant,13,11,8,7,"Raze,Viper,Omen,Chamber,Fade","Raze,Cypher,Omen,Fade,Deadlock"
Ascent,KPI Gaming,Team Valiant,6,13,1,7,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,KPI Gaming,Team Valiant,13,2,10,0,"Killjoy,Viper,Jett,KAY/O,Gekko","Sova,Killjoy,Viper,Jett,Gekko"
Abyss,SweetNsour,NOVO Esports,12,14,7,8,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Yoru,Astra,Harbor"
Ascent,SweetNsour,NOVO Esports,13,8,9,5,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,Deadlock"
Icebox,SweetNsour,NOVO Esports,8,13,5,9,"Killjoy,Viper,Jett,KAY/O,Gekko","Killjoy,Viper,Jett,KAY/O,Gekko"
Ascent,Team Valiant,NOVO Esports,13,8,5,1,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,Deadlock"
Bind,Team Valiant,NOVO Esports,13,2,10,0,"Raze,Viper,Brimstone,Skye,Gekko","Viper,Brimstone,Skye,Yoru,Gekko"
